mid,play_passion_7days,pay_passion_7days,label_score_7days,play_passion_30days,pay_passion_30days,label_score_30days
7323367,40,0,8,25,0,8
7339709,40,0,8,62,0,6
7339733,12,0,8,15,0,8
7346409,5,0,9,28,0,8
7349829,5,0,9,9,0,9
7356859,4,0,9,2,0,9
7357297,4,0,9,4,0,9
7363319,36,0,8,32,0,8
7377399,15,40,5,13,30,5
7378131,10,0,8,6,0,9
7385199,9,0,9,5,0,9
7393745,4,0,9,3,0,9
7393911,56,0,8,91,0,6
7407597,32,0,8,30,0,8
7410061,6,0,9,13,0,8
7411831,13,0,8,50,0,8
7416199,8,0,9,10,0,8
7416943,4,0,9,4,0,9
7418669,13,0,8,4,0,9
7426531,82,0,6,80,0,6
7426693,77,0,6,67,0,6
7427213,71,0,6,75,0,6
7428955,16,0,8,44,0,8
7430629,5,0,9,12,0,8
7444851,9,0,9,12,0,8
7447219,72,0,6,54,0,8
7447915,62,0,6,42,5,8
7449237,5,0,9,2,0,9
7454697,4,0,9,10,0,8
7458791,5,0,9,6,0,9
7459983,NULL,NULL,NULL,15,0,8
7473035,48,0,8,17,0,8
7473663,16,0,8,13,0,8
7477419,15,0,8,42,0,8
7484641,11,0,8,22,0,8
7493709,27,9,8,17,30,5
7494789,10,0,8,4,0,9
7497097,9,0,9,5,0,9
7498627,NULL,NULL,NULL,3,0,9
7499745,4,0,9,10,0,8
7502001,18,0,8,39,0,8
7503423,8,0,9,33,0,8
7506705,86,0,6,77,10,3
7509655,20,0,8,37,0,8
7511563,21,0,8,58,0,8
7515693,5,0,9,6,0,9
7517305,5,0,9,7,0,9
7523095,8,0,9,39,24,5
7525147,21,0,8,9,0,9
7530993,18,9,8,17,9,8
7531029,13,0,8,4,0,9
7533841,53,21,5,13,12,5
7535523,9,0,9,7,0,9
7540481,4,0,9,5,0,9
7542699,9,0,9,29,0,8
7545219,38,25,5,54,54,5
7546825,5,0,9,35,0,8
7547009,NULL,NULL,NULL,6,0,9
7551321,28,0,8,57,0,8
7557663,4,0,9,3,0,9
7557675,74,9,6,82,28,3
7564397,13,0,8,15,0,8
7572603,65,18,3,63,21,3
7574413,92,0,6,92,0,6
7576665,5,0,9,24,14,5
7579189,9,0,9,19,0,8
7579481,5,0,9,2,0,9
7589747,16,0,8,18,0,8
7598027,12,0,8,24,0,8
7598551,30,0,8,36,0,8
7598555,30,0,8,51,0,8
7598591,NULL,NULL,NULL,2,0,9
7602219,23,0,8,35,0,8
7602339,94,0,6,96,0,6
7603869,48,0,8,40,0,8
7605755,24,0,8,24,0,8
7610375,40,0,8,64,0,6
7610827,4,0,9,6,0,9
7617329,4,0,9,2,0,9
7623155,40,0,8,53,0,8
7629249,4,0,9,2,0,9
7630713,54,0,8,13,0,8
7631943,70,0,6,59,0,8
7632727,6,0,9,6,0,9
7638457,68,0,6,74,0,6
7645919,79,0,6,67,0,6
7646897,9,0,9,15,3,8
7647833,5,0,9,4,0,9
7652839,NULL,NULL,NULL,6,0,9
7652901,24,0,8,7,0,9
7656395,28,0,8,26,0,8
7658649,12,0,8,4,0,9
7663263,20,5,8,7,3,9
7669845,10,0,8,17,0,8
7671609,4,0,9,3,0,9
7675849,69,0,6,81,0,6
7680505,19,0,8,39,0,8
7680539,74,0,6,78,0,6
7680665,63,0,6,54,0,8
7692461,33,0,8,41,0,8
7694979,5,0,9,6,0,9
7697981,5,0,9,3,0,9
7702173,4,0,9,2,0,9
7713507,38,0,8,42,0,8
7714033,4,0,9,3,0,9
7718765,63,0,6,36,0,8
7722325,4,0,9,7,0,9
7722375,22,0,8,23,0,8
7728171,4,0,9,3,0,9
7730869,NULL,NULL,NULL,2,0,9
7738179,4,0,9,4,0,9
7740649,4,0,9,7,0,9
7743375,25,0,8,13,0,8
7749845,39,0,8,63,0,6
7750873,10,0,8,7,0,9
7751759,16,0,8,30,0,8
7756485,9,0,9,9,0,9
7758999,55,0,8,48,0,8
7763031,4,0,9,5,0,9
7764583,76,0,6,50,0,8
7774979,40,0,8,38,0,8
7787229,48,0,8,55,0,8
7789107,11,0,8,59,0,8
7793571,4,0,9,3,0,9
7797589,13,0,8,63,9,6
7798561,4,0,9,8,0,9
7807203,4,0,9,7,0,9
7814363,17,0,8,6,0,9
7826093,80,0,6,86,5,6
7834743,47,0,8,49,0,8
7839607,8,0,9,3,0,9
7847457,27,0,8,22,0,8
7854317,5,0,9,5,0,9
7859905,5,0,9,6,0,9
7860159,21,0,8,28,10,5
7861773,NULL,NULL,NULL,4,0,9
7861949,NULL,NULL,NULL,2,0,9
7877971,18,0,8,16,0,8
7878607,9,0,9,4,0,9
7895463,50,0,8,48,0,8
7897685,10,0,8,13,0,8
7898951,24,0,8,11,0,8
7900709,NULL,NULL,NULL,15,0,8
7904713,16,0,8,5,0,9
7911469,4,0,9,2,0,9
7917385,14,0,8,7,0,9
7922327,9,0,9,3,0,9
7922595,8,0,9,3,0,9
7927443,4,0,9,16,0,8
7928727,90,0,6,86,0,6
7932527,15,0,8,49,0,8
7936505,87,0,6,58,0,8
7944893,4,0,9,10,0,8
7946719,63,0,6,72,0,6
7947385,51,0,8,49,0,8
7951597,33,0,8,25,0,8
7965803,26,0,8,35,0,8
7966493,61,0,6,66,0,6
7969093,19,0,8,52,5,8
7984009,4,0,9,4,0,9
7991415,5,0,9,2,0,9
7995491,66,0,6,34,0,8
7995797,91,0,6,87,0,6
8002753,64,0,6,58,0,8
8012643,54,9,8,54,17,5
8019635,61,0,6,34,0,8
8024521,39,0,8,12,0,8
8025893,46,0,8,65,0,6
8030415,4,0,9,4,0,9
8047653,37,0,8,53,0,8
8051177,100,0,6,89,16,3
8052227,43,0,8,28,0,8
8057375,4,0,9,9,0,9
8061487,68,5,6,45,20,5
8065127,90,0,6,78,0,6
8068799,44,0,8,37,0,8
8071787,85,0,6,41,0,8
8080127,5,5,9,2,3,9
8082013,6,0,9,29,0,8
8096077,6,0,9,31,0,8
8098437,13,0,8,17,0,8
8102275,NULL,NULL,NULL,11,0,8
8107125,77,0,6,24,0,8
8109991,4,0,9,25,0,8
8114569,NULL,NULL,NULL,4,0,9
8132809,53,0,8,43,0,8
8139727,53,0,8,41,0,8
8143255,41,0,8,42,0,8
8145369,5,0,9,3,0,9
8146165,5,0,9,8,0,9
8148611,41,0,8,22,0,8
8155453,9,0,9,20,0,8
8168439,36,0,8,53,0,8
8177283,62,0,6,69,0,6
8183495,4,0,9,4,0,9
8187545,4,0,9,5,0,9
8190643,75,37,3,80,51,3
8201451,68,0,6,65,0,6
8219355,NULL,NULL,NULL,2,0,9
8232687,6,0,9,26,18,5
8235981,4,0,9,3,0,9
8238793,8,0,9,16,0,8
8239275,44,17,5,67,39,3
8239931,5,0,9,3,0,9
8240595,44,0,8,78,0,6
8244531,4,0,9,8,0,9
8244859,9,0,9,22,0,8
8248375,68,0,6,58,0,8
8253497,9,0,9,16,0,8
8257287,83,0,6,69,0,6
8260659,NULL,NULL,NULL,14,0,8
8263555,5,0,9,2,0,9
8264429,4,0,9,16,0,8
8267695,5,0,9,5,0,9
8268539,25,0,8,9,0,9
8270009,5,9,9,2,5,9
8272687,73,0,6,92,0,6
8273805,7,0,9,5,0,9
8276231,54,0,8,56,0,8
8280477,35,0,8,36,0,8
8284227,4,0,9,3,0,9
8287331,31,0,8,28,0,8
8298129,15,0,8,14,0,8
8299411,15,0,8,36,29,5
8299911,38,0,8,44,0,8
8302279,64,0,6,57,0,8
8303039,5,0,9,2,0,9
8307201,29,0,8,12,0,8
8309763,10,0,8,51,0,8
8311575,73,18,3,58,10,5
8315971,61,0,6,69,0,6
8316165,NULL,NULL,NULL,6,0,9
8323615,14,0,8,23,0,8
8337529,NULL,NULL,NULL,3,0,9
8356475,11,0,8,10,0,8
8365237,14,0,8,20,0,8
8365771,45,0,8,54,0,8
8368295,4,0,9,5,0,9
8386663,16,0,8,9,0,9
8386781,16,0,8,18,0,8
8390305,78,0,6,76,5,6
8390835,4,0,9,3,0,9
8391395,5,0,9,11,0,8
8392405,4,0,9,2,0,9
8393825,22,0,8,56,0,8
8394327,33,9,8,49,21,5
8395487,57,0,8,38,0,8
8404317,15,0,8,39,0,8
8416581,20,0,8,17,0,8
8417829,87,0,6,87,19,3
8423775,50,0,8,67,7,6
8428059,4,0,9,2,0,9
8431297,62,34,3,71,27,3
8432357,19,0,8,17,0,8
8449177,39,0,8,55,0,8
8458311,60,0,6,64,0,6
8466751,5,0,9,5,0,9
8480187,64,24,3,64,28,3
8487827,14,0,8,47,0,8
8514139,8,0,9,13,0,8
8518043,66,0,6,57,0,8
8518509,5,0,9,5,0,9
8523519,46,0,8,83,0,6
8526139,NULL,NULL,NULL,3,0,9
8527983,35,0,8,53,0,8
8532441,5,0,9,3,0,9
8533949,5,0,9,3,0,9
8535577,40,0,8,39,0,8
8536305,6,0,9,14,0,8
8537999,9,0,9,47,0,8
8539789,14,0,8,10,0,8
8547017,73,0,6,62,0,6
8551849,8,0,9,17,23,5
8555741,4,0,9,2,0,9
8556845,59,0,8,55,3,8
8562583,55,0,8,47,0,8
8563773,21,0,8,52,0,8
8565759,6,0,9,5,0,9
8571695,17,0,8,24,0,8
8572269,29,0,8,47,0,8
8573211,23,0,8,13,0,8
8603381,5,0,9,7,0,9
8610951,5,0,9,9,0,9
8632581,11,0,8,4,0,9
8653889,5,0,9,2,0,9
8657623,9,0,9,7,0,9
8659373,85,0,6,79,0,6
8665655,4,0,9,2,0,9
8675355,34,0,8,42,0,8
8676383,4,0,9,25,0,8
8682775,4,0,9,2,0,9
8688945,72,0,6,36,0,8
8689967,39,0,8,41,0,8
8691547,6,0,9,2,0,9
8704823,51,5,8,53,3,8
8705349,13,0,8,24,0,8
8707565,10,0,8,5,0,9
8708233,4,0,9,4,0,9
8708977,5,0,9,34,0,8
8719485,NULL,NULL,NULL,18,0,8
8722359,10,0,8,43,0,8
8729979,4,0,9,3,0,9
8730519,NULL,NULL,NULL,32,0,8
8731581,4,0,9,12,0,8
8737403,25,0,8,30,0,8
8745235,41,0,8,48,0,8
8752641,NULL,NULL,NULL,2,0,9
8759571,26,0,8,23,3,8
8760993,74,0,6,73,0,6
8761069,20,0,8,16,0,8
8761349,5,0,9,9,0,9
8767351,16,0,8,22,0,8
8767735,14,0,8,9,0,9
8771693,5,0,9,2,0,9
8782573,24,0,8,27,0,8
8783523,76,0,6,68,0,6
8787765,5,0,9,9,0,9
8789119,23,0,8,21,0,8
8789163,19,0,8,19,0,8
8791381,23,0,8,34,0,8
8793675,4,0,9,12,0,8
8795399,NULL,NULL,NULL,2,0,9
8799363,53,9,8,50,5,8
8800367,9,0,9,7,0,9
8807081,5,0,9,25,0,8
8808965,80,0,6,67,0,6
8814487,14,0,8,36,0,8
8816429,60,0,6,40,5,8
8817647,16,0,8,28,5,8
8821167,19,0,8,45,0,8
8837999,36,0,8,44,0,8
8840297,9,0,9,3,0,9
8840705,17,0,8,17,0,8
8848385,64,0,6,42,0,8
8849917,71,0,6,53,0,8
8862607,36,0,8,26,0,8
8863263,69,0,6,73,0,6
8873767,69,9,6,45,10,5
8879195,5,0,9,2,0,9
8879987,NULL,NULL,NULL,2,0,9
8882471,12,0,8,7,0,9
8883925,4,0,9,3,0,9
8887317,NULL,NULL,NULL,4,0,9
8891771,11,0,8,10,0,8
8892845,NULL,NULL,NULL,12,0,8
8894787,4,0,9,4,0,9
8914305,9,0,9,9,0,9
8924395,9,0,9,16,0,8
8926155,4,0,9,12,0,8
8926959,64,0,6,49,0,8
8933715,NULL,NULL,NULL,6,0,9
8942899,61,0,6,55,0,8
8948051,24,0,8,33,0,8
8949903,NULL,NULL,NULL,18,0,8
8951815,5,0,9,26,0,8
8959169,32,0,8,63,0,6
8972773,4,0,9,4,0,9
8975445,9,0,9,8,0,9
10012815,5,0,9,2,0,9
10013701,10,0,8,32,0,8
10020019,42,0,8,57,7,8
10030443,37,0,8,32,0,8
10030535,71,0,6,68,0,6
10032571,14,0,8,15,0,8
10035841,4,0,9,8,0,9
10038205,49,0,8,45,0,8
10041087,20,0,8,10,0,8
10047945,37,0,8,34,0,8
10048111,4,0,9,3,0,9
10048805,5,0,9,34,17,5
10051723,4,0,9,14,0,8
10062611,12,0,8,34,0,8
10062641,41,0,8,34,0,8
10066179,71,0,6,41,0,8
10066215,53,0,8,46,0,8
10071485,33,0,8,68,0,6
10073903,55,0,8,44,0,8
10076911,31,0,8,59,0,8
10082885,50,0,8,68,0,6
10088657,14,0,8,10,0,8
10097959,NULL,NULL,NULL,8,0,9
10102357,4,0,9,3,0,9
10109021,9,0,9,12,0,8
10111957,NULL,NULL,NULL,21,0,8
10115567,24,0,8,52,0,8
10122741,56,0,8,39,0,8
10124907,37,0,8,8,0,9
10137759,13,0,8,17,0,8
10175539,63,0,6,65,0,6
10188433,9,0,9,9,0,9
10193307,82,5,6,88,16,3
10193937,NULL,NULL,NULL,19,0,8
10194281,4,0,9,2,0,9
10195827,4,0,9,15,0,8
10198237,4,0,9,2,0,9
10201813,9,0,9,17,0,8
10202127,69,0,6,76,0,6
10202569,26,0,8,24,0,8
10219077,4,0,9,40,0,8
10232701,20,0,8,11,0,8
10241933,4,0,9,16,0,8
10242835,19,0,8,13,0,8
10248517,15,0,8,26,5,8
10248681,48,5,8,47,12,5
10252693,75,0,6,22,0,8
10252829,NULL,NULL,NULL,8,0,9
10254647,59,0,8,72,0,6
10255559,8,0,9,10,0,8
10261107,20,0,8,40,0,8
10263999,7,0,9,6,0,9
10264559,5,0,9,2,0,9
10271985,68,0,6,52,0,8
10272421,11,0,8,5,0,9
10276189,55,0,8,33,0,8
10276665,4,0,9,21,0,8
10276667,33,0,8,24,0,8
10276787,49,0,8,27,0,8
10284415,82,13,3,77,24,3
10285277,19,0,8,30,0,8
10290703,5,0,9,3,0,9
10291349,14,0,8,15,0,8
10296823,NULL,NULL,NULL,3,0,9
10300475,43,9,8,58,31,5
10300767,19,0,8,47,0,8
10307961,78,0,6,79,0,6
10308611,5,0,9,5,0,9
10308909,8,0,9,6,0,9
10313161,11,0,8,10,0,8
10313605,58,0,8,59,0,8
10313623,73,0,6,65,0,6
10314771,72,0,6,43,0,8
10320531,55,0,8,22,0,8
10322149,NULL,NULL,NULL,17,0,8
10330775,61,0,6,36,0,8
10331647,84,0,6,81,0,6
10331733,4,0,9,5,0,9
10336231,59,0,8,14,0,8
10340075,9,0,9,3,0,9
10351813,35,9,8,18,10,5
10352107,5,0,9,9,0,9
10353911,80,0,6,18,0,8
10356925,75,0,6,77,0,6
10366833,50,0,8,53,0,8
10368157,5,0,9,7,0,9
10372257,4,0,9,2,0,9
10377205,54,0,8,51,0,8
10379703,58,0,8,50,0,8
10380567,5,0,9,2,0,9
10383017,8,0,9,8,0,9
10384891,60,0,6,67,0,6
10385069,58,0,8,37,0,8
10385503,6,0,9,13,0,8
10393747,4,0,9,10,0,8
10401541,5,0,9,3,0,9
10402429,33,0,8,19,0,8
10408921,5,0,9,26,0,8
10411503,24,0,8,50,34,5
10416573,5,0,9,40,5,8
10418433,NULL,NULL,NULL,10,0,8
10424395,4,0,9,2,0,9
10432419,6,0,9,12,0,8
10436977,4,0,9,5,0,9
10443419,12,0,8,46,0,8
10443493,4,0,9,8,0,9
10454779,23,0,8,39,0,8
10467385,NULL,NULL,NULL,2,0,9
10479837,50,63,2,30,62,2
10489845,4,0,9,2,0,9
10499953,41,0,8,48,10,5
10513655,10,0,8,10,0,8
10520955,14,0,8,4,0,9
10526087,16,0,8,18,0,8
10531065,18,0,8,20,0,8
10535119,33,0,8,14,0,8
10542661,10,0,8,16,0,8
10544997,62,0,6,45,0,8
10546139,59,0,8,59,0,8
10546355,98,0,6,97,0,6
10553197,16,0,8,15,0,8
10569391,9,0,9,3,0,9
10569827,15,0,8,25,0,8
10571179,85,0,6,44,0,8
10571529,4,0,9,10,0,8
10574501,65,0,6,71,0,6
10578771,13,0,8,24,0,8
10583445,27,5,8,22,3,8
10587193,30,0,8,38,0,8
10587491,43,0,8,41,0,8
10587855,NULL,NULL,NULL,9,0,9
10589587,60,0,6,65,0,6
10592177,45,0,8,42,0,8
10592363,4,0,9,2,0,9
10599083,12,0,8,5,0,9
10599961,10,0,8,20,0,8
10600791,21,0,8,15,3,8
10606577,41,0,8,45,0,8
10611845,36,29,5,11,17,5
10617573,45,0,8,56,0,8
10617579,53,0,8,56,0,8
10630057,10,0,8,3,0,9
10630215,17,0,8,18,0,8
10631915,4,0,9,2,0,9
10638653,13,0,8,19,0,8
10639423,66,0,6,44,0,8
10640115,54,0,8,59,0,8
10643855,18,0,8,7,0,9
10652119,4,0,9,3,0,9
10652503,24,0,8,24,0,8
10653963,5,0,9,5,0,9
10667005,4,0,9,2,0,9
10668511,5,0,9,13,0,8
10670657,8,0,9,19,0,8
10678989,9,0,9,9,0,9
10681479,8,0,9,4,0,9
10682051,4,0,9,8,0,9
10689963,18,0,8,7,0,9
10694493,11,0,8,7,0,9
10694995,19,0,8,19,0,8
10699509,69,0,6,74,0,6
10707959,44,17,5,30,11,5
10714789,11,0,8,4,0,9
10717461,25,0,8,34,0,8
10744779,4,0,9,8,0,9
10754951,13,0,8,4,0,9
10761135,36,0,8,25,0,8
10771609,4,0,9,4,0,9
10781883,5,0,9,2,0,9
10782711,12,0,8,10,0,8
10785991,45,0,8,47,0,8
10787199,NULL,NULL,NULL,2,0,9
10787285,21,0,8,61,0,6
10805929,4,0,9,4,0,9
10818307,73,0,6,73,5,6
10825077,23,0,8,10,0,8
10830177,82,0,6,92,0,6
10843973,36,0,8,33,0,8
10851513,75,0,6,76,5,6
10855977,55,0,8,23,0,8
10865343,9,0,9,15,0,8
10865573,58,0,8,20,0,8
10866957,6,0,9,4,0,9
10867103,29,0,8,48,0,8
10867393,41,0,8,56,5,8
10878819,9,0,9,40,0,8
10882689,5,0,9,10,0,8
10883109,73,9,6,33,5,8
10886311,4,0,9,6,0,9
10889459,46,0,8,61,0,6
10893725,9,0,9,7,0,9
10894133,NULL,NULL,NULL,3,0,9
10900171,5,0,9,2,0,9
10919951,11,0,8,20,0,8
10921673,89,0,6,83,0,6
10923635,78,0,6,91,0,6
10934867,45,0,8,31,0,8
10936991,18,0,8,5,0,9
10937389,5,0,9,24,0,8
10940241,45,0,8,31,0,8
10949531,4,0,9,2,0,9
10949719,69,0,6,69,0,6
10951491,24,0,8,48,0,8
10958099,97,0,6,94,0,6
10959265,53,0,8,62,0,6
10959433,43,0,8,45,0,8
10967571,62,0,6,67,0,6
10987243,79,0,6,69,0,6
10988613,82,0,6,89,14,3
10991393,26,0,8,18,0,8
10993735,30,0,8,23,0,8
11002767,4,0,9,5,0,9
11019267,80,0,6,90,0,6
11025237,18,0,8,37,0,8
11052277,48,0,8,18,0,8
11062789,18,0,8,20,0,8
11063787,NULL,NULL,NULL,2,0,9
11072089,28,0,8,30,0,8
11072371,79,5,6,78,10,3
11075543,71,0,6,61,0,6
11077293,28,5,8,66,19,3
11088669,4,0,9,3,0,9
11090099,70,0,6,64,0,6
11105485,NULL,NULL,NULL,10,0,8
11122443,62,0,6,37,0,8
11126685,42,0,8,52,0,8
11141309,10,0,8,12,0,8
11143863,19,0,8,27,0,8
11147003,5,0,9,4,0,9
11183537,57,0,8,29,0,8
11184017,27,0,8,18,0,8
11184929,55,0,8,58,3,8
11185309,5,0,9,18,0,8
11185491,16,0,8,22,0,8
11187323,67,0,6,68,0,6
11196447,66,0,6,50,0,8
11198019,NULL,NULL,NULL,2,0,9
11208779,8,0,9,4,0,9
11211657,9,0,9,18,0,8
11219123,24,11,5,7,6,9
11224763,42,0,8,41,0,8
11228559,4,0,9,49,0,8
11231245,44,0,8,56,0,8
11235487,69,0,6,57,0,8
11242743,10,0,8,5,0,9
11243551,64,18,3,69,14,3
11250443,14,0,8,11,0,8
11250965,46,0,8,29,0,8
11253691,26,0,8,44,0,8
11276461,14,0,8,7,0,9
11277329,64,0,6,58,0,8
11277509,9,0,9,14,0,8
11281641,51,0,8,79,0,6
11284011,81,0,6,66,0,6
11286407,18,0,8,15,0,8
11293295,31,0,8,45,0,8
11298919,32,0,8,35,0,8
11312555,16,0,8,35,0,8
11318123,38,0,8,63,0,6
11326735,79,0,6,88,0,6
11327747,NULL,NULL,NULL,3,0,9
11334101,66,0,6,68,0,6
11337127,14,0,8,12,0,8
11349053,22,0,8,56,0,8
11350565,83,0,6,75,0,6
11366419,5,0,9,2,0,9
11375685,81,0,6,84,14,3
11379305,19,0,8,24,0,8
11379539,16,0,8,24,0,8
11385113,26,0,8,25,0,8
11387747,5,0,9,12,0,8
11390211,5,0,9,9,0,9
11392811,11,0,8,16,0,8
11406645,37,0,8,41,0,8
11409429,30,0,8,8,0,9
11419645,4,0,9,5,0,9
11422291,8,0,9,4,0,9
11426103,24,18,5,18,10,5
11429855,14,0,8,8,0,9
11430803,70,0,6,65,0,6
11447359,20,0,8,19,0,8
11447593,65,0,6,56,0,8
11450713,13,0,8,30,10,5
11452297,22,0,8,35,14,5
11463913,10,0,8,30,0,8
11467341,9,0,9,39,0,8
11472221,5,0,9,2,0,9
11475035,55,0,8,54,0,8
11476109,38,0,8,32,0,8
11482615,31,0,8,58,0,8
11487049,9,0,9,4,0,9
11497289,40,0,8,38,0,8
11521761,5,0,9,2,0,9
11526039,5,0,9,2,0,9
11534287,5,0,9,18,0,8
11534517,95,0,6,61,0,6
11560211,92,0,6,89,0,6
11563739,70,0,6,67,0,6
11563903,63,0,6,61,20,3
11580385,4,0,9,7,0,9
11583621,62,0,6,62,0,6
11592383,48,0,8,67,0,6
11594643,22,0,8,7,0,9
11615659,92,0,6,94,0,6
11624167,5,0,9,5,0,9
11627057,6,0,9,7,0,9
11633975,8,0,9,15,0,8
11645581,19,0,8,5,0,9
11668745,54,0,8,55,0,8
11670715,31,0,8,26,0,8
11675779,17,0,8,21,0,8
11680497,5,0,9,2,0,9
11681201,77,0,6,80,0,6
11685449,4,0,9,2,0,9
11695541,14,0,8,18,0,8
11699399,21,0,8,10,0,8
11699623,4,0,9,5,0,9
11700905,19,0,8,8,0,9
11712791,39,0,8,57,0,8
11722041,53,0,8,40,0,8
11739545,30,0,8,9,0,9
11758067,28,0,8,29,0,8
11758353,47,0,8,34,0,8
11761529,9,0,9,7,0,9
11766189,98,0,6,93,0,6
11768253,4,0,9,14,0,8
11773837,8,0,9,13,0,8
11778919,20,0,8,22,0,8
11787191,82,0,6,70,0,6
11788939,16,0,8,11,0,8
11796003,5,0,9,17,0,8
11807697,45,58,5,13,42,5
11809835,6,0,9,2,0,9
11815255,NULL,NULL,NULL,14,0,8
11818199,4,0,9,3,0,9
11831585,77,0,6,86,0,6
11831839,70,0,6,79,0,6
11834423,82,0,6,74,0,6
11840881,78,58,3,73,60,1
11849163,6,0,9,10,0,8
11854417,9,0,9,13,0,8
11859965,66,0,6,71,0,6
11880507,66,0,6,52,0,8
11900519,9,0,9,13,0,8
11914899,19,0,8,42,0,8
11920739,39,0,8,72,0,6
11925779,4,0,9,9,0,9
11928245,4,0,9,3,0,9
11947617,38,0,8,32,0,8
11948205,4,0,9,2,0,9
11948721,67,0,6,64,0,6
11953349,NULL,NULL,NULL,2,0,9
11954381,56,0,8,74,0,6
11957309,26,0,8,20,0,8
11958613,64,0,6,77,0,6
11973901,59,0,8,53,0,8
11983777,73,0,6,73,0,6
11984625,42,0,8,49,0,8
11997017,36,0,8,32,21,5
11997631,NULL,NULL,NULL,7,7,9
11999967,71,0,6,68,0,6
12001355,39,0,8,49,0,8
12002567,NULL,NULL,NULL,2,0,9
12006219,8,0,9,4,0,9
12033511,NULL,NULL,NULL,4,0,9
12041369,30,0,8,39,0,8
12043991,10,0,8,10,0,8
12045263,18,0,8,21,0,8
12059141,25,0,8,13,0,8
12071039,23,0,8,27,0,8
12072469,4,0,9,2,0,9
12075719,20,0,8,8,0,9
12081209,20,0,8,26,0,8
12083783,5,0,9,5,0,9
12084929,5,0,9,11,0,8
12087261,64,0,6,42,0,8
12094921,47,0,8,58,0,8
12099715,61,0,6,66,0,6
12101305,9,0,9,23,0,8
12101939,39,0,8,41,0,8
12102211,4,0,9,12,5,8
12104899,4,0,9,12,5,8
12106715,4,0,9,13,0,8
12107691,5,0,9,13,0,8
12109947,68,0,6,59,0,8
12115109,73,0,6,78,0,6
12118853,26,0,8,23,0,8
12138013,22,0,8,17,0,8
12143205,4,0,9,3,0,9
12147457,9,0,9,32,0,8
12158923,14,0,8,43,0,8
12162301,72,39,3,85,50,3
12173389,6,0,9,2,0,9
12202477,9,0,9,15,42,5
12208679,56,0,8,35,0,8
12211277,5,0,9,4,0,9
12226657,38,0,8,17,0,8
12228985,39,5,8,38,20,5
12237113,58,0,8,65,0,6
12237287,4,0,9,2,0,9
12238313,13,0,8,15,0,8
12243627,22,0,8,32,7,8
12246969,8,0,9,3,0,9
12248651,9,0,9,25,0,8
12265893,14,0,8,25,0,8
12269873,4,0,9,5,0,9
12270011,21,0,8,16,0,8
12275395,4,0,9,9,0,9
12279275,54,0,8,51,0,8
12279447,67,0,6,77,0,6
12328367,63,0,6,58,0,8
12328933,81,30,3,83,32,3
12359919,77,0,6,71,0,6
12364161,4,0,9,2,0,9
12368481,NULL,NULL,NULL,3,0,9
12369865,45,0,8,60,0,6
12377445,5,0,9,2,0,9
12382691,43,0,8,38,0,8
12384051,10,0,8,36,0,8
12384197,23,0,8,60,0,6
12396815,57,0,8,49,0,8
12410479,25,0,8,31,0,8
12412289,NULL,NULL,NULL,21,0,8
12421385,25,0,8,59,0,8
12424269,15,0,8,11,0,8
12429229,17,0,8,9,0,9
12462185,74,0,6,80,0,6
12472991,NULL,NULL,NULL,18,0,8
12479157,64,0,6,26,0,8
12486529,13,0,8,37,6,8
12501935,27,0,8,40,0,8
12510359,62,0,6,43,0,8
12531665,15,0,8,31,0,8
12534019,46,0,8,53,0,8
12559191,4,0,9,12,0,8
12575391,89,0,6,77,6,6
12577031,8,0,9,3,0,9
12653699,4,0,9,8,0,9
12657713,5,0,9,2,0,9
12660651,15,0,8,50,0,8
12669509,52,0,8,57,0,8
12673145,29,0,8,26,0,8
12680279,20,0,8,12,0,8
12685519,64,0,6,58,0,8
12731271,19,0,8,19,0,8
12747895,36,0,8,27,0,8
12751573,21,0,8,9,0,9
12752677,NULL,NULL,NULL,2,0,9
12759199,10,0,8,19,0,8
12768077,95,51,3,86,47,3
12773037,5,0,9,6,0,9
12799167,NULL,NULL,NULL,2,0,9
12812077,13,0,8,24,0,8
12820031,13,0,8,4,0,9
12825559,6,0,9,2,0,9
12869923,36,0,8,52,0,8
12873509,45,0,8,46,0,8
12916065,NULL,NULL,NULL,3,0,9
12924341,24,0,8,15,0,8
12932021,4,0,9,3,0,9
12937155,9,0,9,69,0,6
12978635,23,0,8,30,0,8
12985533,5,0,9,44,0,8
12998143,7,0,9,5,0,9
13022213,5,0,9,12,0,8
13075369,4,0,9,16,0,8
13103647,12,0,8,16,0,8
13114993,4,0,9,3,0,9
13115875,15,0,8,10,0,8
13132055,10,0,8,3,0,9
13136747,65,0,6,79,0,6
13148731,83,24,3,84,44,3
13172301,29,0,8,10,0,8
13243179,19,0,8,17,0,8
13261929,88,0,6,94,0,6
13275871,17,0,8,11,0,8
13282487,14,0,8,30,0,8
13283523,67,0,6,74,0,6
13291479,5,0,9,3,0,9
13372391,73,5,6,82,26,3
13389817,14,0,8,36,0,8
13394935,5,0,9,2,0,9
13396139,5,0,9,22,0,8
13401943,5,0,9,15,0,8
13415975,4,0,9,7,0,9
13484871,5,11,7,3,6,9
13492229,23,17,5,24,25,5
13523595,4,0,9,9,0,9
13528099,11,0,8,17,0,8
13530307,4,0,9,4,0,9
13538239,46,0,8,73,0,6
13558469,60,0,6,32,0,8
13617999,4,0,9,12,0,8
13628995,4,0,9,4,0,9
